cs_ID,cs_textrec_ID,text_type,c_culture_code,c_name,c_region,c_subregion,c_subsistence_type,c_subsistence_code,c_latitude,c_longitude,c_cultural_complexity,demo_sex,dom_aggression,dom_assert.authority,dom_avoid.dom,dom_fear,dom_fighting,dom_personality,dom_reputation,dom_strong,hooper_performance,hooper_sanction.freeriders,hooper_payoff,hooper_group.size,hooper_coop.activities,neel_intelligence,neel_polygynous,neel_better.mates,neel_big.family,prestige_counsel,prestige_emulated,prestige_expertise,prestige_family,prestige_f.exp.success,prestige_likable,prestige_respected,doc_ID,doc_field_date,doc_coverage_date,doc_evaluation,author_ID
10098,107,case,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-023,1882-1886,1882-1886,5: Excellent primary data,31
10099,108,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10100,109,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10101,110,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10102,111,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10103,112,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10104,113,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10105,114,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,fo07-003,no date,not specified,5: Excellent primary data,32
10106,115,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10107,116,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10108,117,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10109,118,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10110,119,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10111,120,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
10112,121,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-003,no date,not specified,5: Excellent primary data,32
11183,123,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-008,ca. 1925,not specified,5: Excellent primary data,33
10114,124,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fo07-029,1915-1925,not specified,5: Excellent primary data,34
10115,125,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-042,no date,not specified,5: Excellent primary data,35
10116,126,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-042,no date,not specified,5: Excellent primary data,35
10117,127,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-042,no date,not specified,5: Excellent primary data,35
10118,128,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fo07-070,August 1952-August 1955,1952-1955,5: Excellent primary data,36
10119,129,case,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-060,1948-1953,not specified,5: Excellent primary data,37
10120,130,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-060,1948-1953,not specified,5: Excellent primary data,37
10121,131,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-060,1948-1953,not specified,5: Excellent primary data,37
10122,132,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-060,1948-1953,not specified,5: Excellent primary data,37
10123,133,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-060,1948-1953,not specified,5: Excellent primary data,37
10124,134,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-060,1948-1953,not specified,5: Excellent primary data,37
10125,135,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-060,1948-1953,not specified,5: Excellent primary data,37
10126,136,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-060,1948-1953,not specified,5: Excellent primary data,37
10127,137,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fo07-060,1948-1953,not specified,5: Excellent primary data,37
10128,138,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-072,1926-1929,not specified,5: Excellent primary data,38
10129,139,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-072,1926-1929,not specified,5: Excellent primary data,38
10130,140,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,fo07-072,1926-1929,not specified,5: Excellent primary data,38
10131,141,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,fo07-072,1926-1929,not specified,5: Excellent primary data,38
10132,142,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fo07-072,1926-1929,not specified,5: Excellent primary data,38
10133,143,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-072,1926-1929,not specified,5: Excellent primary data,38
10134,144,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-072,1926-1929,not specified,5: Excellent primary data,38
10135,145,cultural model,FO07,Azande,Africa,Central Africa,horticulturalists,4,4.5,21.5,31,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo07-072,1926-1929,not specified,5: Excellent primary data,38
10136,146,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,fo04-004,No date,not specified,5: Excellent primary data,39
10137,147,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,fo04-001,"1951, 1954-1955",not specified,5: Excellent primary data,40
10138,148,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,fo04-001,"1951, 1954-1955",not specified,5: Excellent primary data,40
10139,149,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo04-001,"1951, 1954-1955",not specified,5: Excellent primary data,40
10140,150,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,fo04-001,"1951, 1954-1955",not specified,5: Excellent primary data,40
10141,151,case,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,fo04-003,"1951, 1957, 1958",not specified,5: Excellent primary data,41
10142,152,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,both,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo04-003,"1951, 1957, 1958",not specified,5: Excellent primary data,41
10143,153,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,both,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo04-003,"1951, 1957, 1958",not specified,5: Excellent primary data,41
10144,154,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10145,155,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10146,156,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10147,157,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10148,158,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10149,159,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,unkown,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10150,160,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10151,161,case,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10152,162,case,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10153,163,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10154,164,cultural model,FO04,Mbuti,Africa,Central Africa,foragers,1,1.5,28.5,10,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,fo04-002,"1951, 1957, 1958",not specified,5: Excellent primary data,42
10155,165,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10156,166,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10157,167,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10158,168,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10159,169,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10160,170,case,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10161,171,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10162,172,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10163,173,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10164,174,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10165,175,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-013,"1960-61, 1968-70",1930-1970,5: Excellent primary data,43
10166,176,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,mp05-019,unknown,1800s,"4: Excellent secondary data5: Excellent primary data",44
10167,177,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-019,unknown,1800s,"4: Excellent secondary data5: Excellent primary data",44
10168,178,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,mp05-019,unknown,1800s,"4: Excellent secondary data5: Excellent primary data",44
10169,179,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-019,unknown,1800s,"4: Excellent secondary data5: Excellent primary data",44
10170,180,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,mp05-019,unknown,1800s,"4: Excellent secondary data5: Excellent primary data",44
10171,181,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-019,unknown,1800s,"4: Excellent secondary data5: Excellent primary data",44
10172,182,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-019,unknown,1800s,"4: Excellent secondary data5: Excellent primary data",44
10173,183,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,mp05-014,1961-62,1850s-1960s,5: Excellent primary data,45
10174,184,case,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,mp05-014,1961-62,1850s-1960s,5: Excellent primary data,45
10175,185,case,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,mp05-014,1961-62,1850s-1960s,5: Excellent primary data,45
10176,186,case,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-014,1961-62,1850s-1960s,5: Excellent primary data,45
10177,187,case,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-014,1961-62,1850s-1960s,5: Excellent primary data,45
10178,188,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,mp05-011,1958-1961,1270-1961,"4: Excellent secondary data5: Excellent primary data",46
10181,189,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,mp05-011,1958-1961,1270-1961,"4: Excellent secondary data5: Excellent primary data",46
10182,190,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-011,1958-1961,1270-1961,"4: Excellent secondary data5: Excellent primary data",46
10183,191,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,mp05-011,1958-1961,1270-1961,"4: Excellent secondary data5: Excellent primary data",46
10184,192,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-011,1958-1961,1270-1961,"4: Excellent secondary data5: Excellent primary data",46
10185,193,both,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,mp05-011,1958-1961,1270-1961,"4: Excellent secondary data5: Excellent primary data",46
10186,194,case,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-011,1958-1961,1270-1961,"4: Excellent secondary data5: Excellent primary data",46
10187,195,cultural model,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mp05-011,1958-1961,1270-1961,"4: Excellent secondary data5: Excellent primary data",46
10188,196,case,MP05,Amhara,Africa,Eastern Africa,intensive agriculturalists,5,10.5,38,42,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,mp05-011,1958-1961,1270-1961,"4: Excellent secondary data5: Excellent primary data",46
