"","cs_ID","cs_textrec_ID","cs_code_text_type","c_culture_code","c_name","c_region","c_subregion","c_subsistence_type","c_subsistence_code","c_latitude","c_longitude","c_cultural_complexity","cs_code_demo_sex","cs_code_dom_aggression","cs_code_dom_assert.autonomy","cs_code_dom_avoid.dom","cs_code_dom_fear","cs_code_dom_fighting","cs_code_dom_personality","cs_code_dom_reputation","cs_code_dom_strong","cs_code_neel_better.mates","cs_code_neel_big.family","cs_code_neel_intelligence","cs_code_neel_polygynous","cs_code_prestige_counsel","cs_code_prestige_emulated","cs_code_prestige_expertise","cs_code_prestige_family","cs_code_prestige_followers.expect.success","cs_code_prestige_likable","cs_code_pretige_respected","cs_code_vanvugt_coordinating","cs_code_vanvugt_strategic","prestige_counsel.f","prestige_emulated.f","prestige_expertise.f","prestige_family.f","prestige_followers.expect.success.f","prestige_likable.f","prestige_respected.f","neel_better.mates.f","neel_big.family.f","neel_intelligence.f","neel_polygynous.f","vanvugt_coordinating.f","vanvugt_strategic.f","dom_aggression.f","dom_assert.autonomy.f","dom_avoid.dom.f","dom_fear.f","dom_fighting.f","dom_personality.f","dom_reputation.f","dom_strong.f","subsistence2","dom_for","dom_against","dom_none","dom_sum","prestige_for","prestige_against","prestige_none","prestige_sum","neel_for","neel_against","neel_none","neel_sum","dom_totals","prest_totals"
"54",10038,47,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"55",10055,64,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","evidence for","evidence for","no evidence","no evidence","no evidence","evidence for","evidence for","no evidence","horticulturalists",4,0,4,4,1,0,6,1,0,0,4,0,4,1
"56",10064,72,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"57",10065,73,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"58",10066,74,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,2,0,2,2,0,0
"59",10070,78,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"60",10071,79,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"61",10075,83,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"62",10080,89,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"63",10082,91,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"64",10083,92,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"65",10084,93,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"66",10085,94,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"67",10086,95,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",2,0,6,2,0,0,7,0,0,0,4,0,2,0
"68",10087,96,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"69",10089,98,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","horticulturalists",1,0,7,1,2,0,5,2,0,0,4,0,1,2
"70",10091,100,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"71",10092,101,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"72",10093,102,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"73",10098,107,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","horticulturalists",3,0,5,3,0,0,7,0,0,0,4,0,3,0
"74",10119,129,"case","FO07","Azande","Africa","Central Africa","horticulturalists",4,4.5,21.5,15,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"75",10141,151,"case","FO04","Mbuti","Africa","Central Africa","foragers",1,1.5,28.5,2,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"76",10151,161,"case","FO04","Mbuti","Africa","Central Africa","foragers",1,1.5,28.5,2,"male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,1,0,6,1,1,0,3,1,0,1
"77",10152,162,"case","FO04","Mbuti","Africa","Central Africa","foragers",1,1.5,28.5,2,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"78",10160,170,"case","MP05","Amhara","Africa","Eastern Africa","intensive agriculturalists",5,10.5,38,20,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"79",10174,184,"case","MP05","Amhara","Africa","Eastern Africa","intensive agriculturalists",5,10.5,38,20,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"80",10175,185,"case","MP05","Amhara","Africa","Eastern Africa","intensive agriculturalists",5,10.5,38,20,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"81",10176,186,"case","MP05","Amhara","Africa","Eastern Africa","intensive agriculturalists",5,10.5,38,20,"male",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"82",10177,187,"case","MP05","Amhara","Africa","Eastern Africa","intensive agriculturalists",5,10.5,38,20,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"83",10186,194,"case","MP05","Amhara","Africa","Eastern Africa","intensive agriculturalists",5,10.5,38,20,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"84",10188,196,"case","MP05","Amhara","Africa","Eastern Africa","intensive agriculturalists",5,10.5,38,20,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"85",10219,226,"case","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","evidence for","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","pastoralists",2,0,6,2,0,0,7,0,1,0,3,1,2,0
"86",10220,227,"case","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","pastoralists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"87",10221,228,"case","FL12","Maasai","Africa","Eastern Africa","pastoralists",3,-3.5,36.75,7,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","pastoralists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"88",10239,247,"case","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"89",10248,256,"case","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",1,0,7,1,0,0,7,0,0,0,4,0,1,0
"90",10249,257,"case","FK07","Ganda","Africa","Eastern Africa","intensive agriculturalists",5,0.5,NA,18,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","agriculturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
